# hostmass phase wavelength flux
10.700000 24.000000 4490.000000 0.179177
10.700000 24.000000 4500.000000 0.134020
10.700000 24.000000 4510.000000 0.161850
10.700000 24.000000 4520.000000 0.128497
10.700000 24.000000 4530.000000 0.117027
10.700000 24.000000 4540.000000 0.136286
10.700000 24.000000 4550.000000 0.138707
10.700000 24.000000 4560.000000 0.155865
10.700000 24.000000 4570.000000 0.138195
10.700000 24.000000 4580.000000 0.134485
10.700000 24.000000 4590.000000 0.114019
10.700000 24.000000 4600.000000 0.107381
10.700000 24.000000 4610.000000 0.104744
10.700000 24.000000 4620.000000 0.122497
10.700000 24.000000 4630.000000 0.097435
10.700000 24.000000 4640.000000 0.097789
10.700000 24.000000 4650.000000 0.073335
10.700000 24.000000 4660.000000 0.039292
10.700000 24.000000 4670.000000 0.036434
10.700000 24.000000 4680.000000 0.053239
10.700000 24.000000 4690.000000 0.054453
10.700000 24.000000 4700.000000 0.082789
10.700000 24.000000 4710.000000 0.075379
10.700000 24.000000 4720.000000 0.163459
10.700000 24.000000 4730.000000 0.130088
10.700000 24.000000 4740.000000 0.151277
10.700000 24.000000 4750.000000 0.152408
10.700000 24.000000 4760.000000 0.184505
10.700000 24.000000 4770.000000 0.167977
10.700000 24.000000 4780.000000 0.192994
10.700000 24.000000 4790.000000 0.175752
10.700000 24.000000 4800.000000 0.186987
10.700000 24.000000 4810.000000 0.154404
10.700000 24.000000 4820.000000 0.162598
10.700000 24.000000 4830.000000 0.129693
10.700000 24.000000 4840.000000 0.095482
10.700000 24.000000 4850.000000 0.073853
10.700000 24.000000 4860.000000 0.108422
10.700000 24.000000 4870.000000 0.063181
10.700000 24.000000 4880.000000 0.089884
10.700000 24.000000 4890.000000 0.094941
10.700000 24.000000 4900.000000 0.132043
10.700000 24.000000 4910.000000 0.147596
10.700000 24.000000 4920.000000 0.133499
10.700000 24.000000 4930.000000 0.148426
10.700000 24.000000 4940.000000 0.131522
10.700000 24.000000 4950.000000 0.116866
10.700000 24.000000 4960.000000 0.104351
10.700000 24.000000 4970.000000 0.078393
10.700000 24.000000 4980.000000 0.038684
10.700000 24.000000 4990.000000 0.047714
10.700000 24.000000 5000.000000 0.046713
10.700000 24.000000 5010.000000 0.061369
10.700000 24.000000 5020.000000 0.059717
10.700000 24.000000 5030.000000 0.090370
10.700000 24.000000 5040.000000 0.089069
10.700000 24.000000 5050.000000 0.077715
10.700000 24.000000 5060.000000 0.086537
10.700000 24.000000 5070.000000 0.099562
10.700000 24.000000 5080.000000 0.053606
10.700000 24.000000 5090.000000 0.100342
10.700000 24.000000 5100.000000 0.091432
10.700000 24.000000 5110.000000 0.073739
10.700000 24.000000 5120.000000 0.089751
10.700000 24.000000 5130.000000 0.083730
10.700000 24.000000 5140.000000 0.053263
10.700000 24.000000 5150.000000 0.038835
10.700000 24.000000 5160.000000 0.045186
10.700000 24.000000 5170.000000 0.003131
10.700000 24.000000 5180.000000 0.005271
10.700000 24.000000 5190.000000 0.006410
10.700000 24.000000 5200.000000 0.020160
10.700000 24.000000 5210.000000 0.015474
10.700000 24.000000 5220.000000 0.012887
10.700000 24.000000 5230.000000 -0.005447
10.700000 24.000000 5240.000000 -0.003785
10.700000 24.000000 5250.000000 -0.014301
10.700000 24.000000 5260.000000 -0.003909
10.700000 24.000000 5270.000000 -0.008800
10.700000 24.000000 5280.000000 0.008452
10.700000 24.000000 5290.000000 0.037157
10.700000 24.000000 5300.000000 0.009653
10.700000 24.000000 5310.000000 0.017761
10.700000 24.000000 5320.000000 -0.013346
10.700000 24.000000 5330.000000 -0.011264
10.700000 24.000000 5340.000000 -0.013584
10.700000 24.000000 5350.000000 -0.029030
10.700000 24.000000 5360.000000 -0.028582
10.700000 24.000000 5370.000000 -0.045756
10.700000 24.000000 5380.000000 -0.027575
10.700000 24.000000 5390.000000 -0.017444
10.700000 24.000000 5400.000000 0.012399
10.700000 24.000000 5410.000000 0.015110
10.700000 24.000000 5420.000000 0.040347
10.700000 24.000000 5430.000000 0.059200
10.700000 24.000000 5440.000000 0.067904
10.700000 24.000000 5450.000000 0.066519
10.700000 24.000000 5460.000000 0.067855
10.700000 24.000000 5470.000000 0.063332
10.700000 24.000000 5480.000000 0.066922
10.700000 24.000000 5490.000000 0.061788
10.700000 24.000000 5500.000000 0.051011
10.700000 24.000000 5510.000000 0.052624
10.700000 24.000000 5520.000000 0.033971
10.700000 24.000000 5530.000000 0.035479
10.700000 24.000000 5540.000000 0.032849
10.700000 24.000000 5550.000000 0.027433
10.700000 24.000000 5560.000000 0.032306
10.700000 24.000000 5570.000000 0.030984
10.700000 24.000000 5580.000000 0.025881
10.700000 24.000000 5590.000000 0.027739
10.700000 24.000000 5600.000000 0.024929
10.700000 24.000000 5610.000000 0.036731
10.700000 24.000000 5620.000000 0.035292
10.700000 24.000000 5630.000000 0.049323
10.700000 24.000000 5640.000000 0.026000
10.700000 24.000000 5650.000000 0.041896
10.700000 24.000000 5660.000000 0.011204
10.700000 24.000000 5670.000000 0.031360
10.700000 24.000000 5680.000000 0.021186
10.700000 24.000000 5690.000000 0.032331
10.700000 24.000000 5700.000000 0.014375
10.700000 24.000000 5710.000000 0.001210
10.700000 24.000000 5720.000000 -0.022473
10.700000 24.000000 5730.000000 -0.020102
10.700000 24.000000 5740.000000 -0.015605
10.700000 24.000000 5750.000000 -0.029598
10.700000 24.000000 5760.000000 -0.027609
10.700000 24.000000 5770.000000 -0.032484
10.700000 24.000000 5780.000000 -0.046988
10.700000 24.000000 5790.000000 -0.036897
10.700000 24.000000 5800.000000 -0.025603
10.700000 24.000000 5810.000000 -0.032724
10.700000 24.000000 5820.000000 -0.047406
10.700000 24.000000 5830.000000 -0.031023
10.700000 24.000000 5840.000000 -0.025407
10.700000 24.000000 5850.000000 -0.025069
10.700000 24.000000 5860.000000 -0.021974
10.700000 24.000000 5870.000000 -0.013370
10.700000 24.000000 5880.000000 -0.013332
10.700000 24.000000 5890.000000 -0.062250
10.700000 24.000000 5900.000000 -0.018886
10.700000 24.000000 5910.000000 -0.009547
10.700000 24.000000 5920.000000 -0.013814
10.700000 24.000000 5930.000000 -0.026536
10.700000 24.000000 5940.000000 -0.037871
10.700000 24.000000 5950.000000 -0.047893
10.700000 24.000000 5960.000000 -0.047111
10.700000 24.000000 5970.000000 -0.041279
10.700000 24.000000 5980.000000 -0.043250
10.700000 24.000000 5990.000000 -0.036596
10.700000 24.000000 6000.000000 -0.021372
10.700000 24.000000 6010.000000 -0.022503
10.700000 24.000000 6020.000000 -0.014814
10.700000 24.000000 6030.000000 -0.022725
10.700000 24.000000 6040.000000 -0.038133
10.700000 24.000000 6050.000000 -0.033340
10.700000 24.000000 6060.000000 -0.048966
10.700000 24.000000 6070.000000 -0.055002
10.700000 24.000000 6080.000000 -0.061310
10.700000 24.000000 6090.000000 -0.060575
10.700000 24.000000 6100.000000 -0.093652
10.700000 24.000000 6110.000000 -0.088176
10.700000 24.000000 6120.000000 -0.099582
10.700000 24.000000 6130.000000 -0.101382
10.700000 24.000000 6140.000000 -0.111123
10.700000 24.000000 6150.000000 -0.100906
10.700000 24.000000 6160.000000 -0.107462
10.700000 24.000000 6170.000000 -0.077598
10.700000 24.000000 6180.000000 -0.056453
10.700000 24.000000 6190.000000 -0.030002
10.700000 24.000000 6200.000000 -0.020885
10.700000 24.000000 6210.000000 -0.007672
10.700000 24.000000 6220.000000 -0.004147
10.700000 24.000000 6230.000000 -0.029300
10.700000 24.000000 6240.000000 -0.023516
10.700000 24.000000 6250.000000 -0.030476
10.700000 24.000000 6260.000000 -0.029574
10.700000 24.000000 6270.000000 -0.025019
10.700000 24.000000 6280.000000 -0.027075
10.700000 24.000000 6290.000000 -0.004690
10.700000 24.000000 6300.000000 -0.005492
10.700000 24.000000 6310.000000 -0.023200
10.700000 24.000000 6320.000000 -0.033533
10.700000 24.000000 6330.000000 -0.025026
10.700000 24.000000 6340.000000 -0.010722
10.700000 24.000000 6350.000000 -0.003481
10.700000 24.000000 6360.000000 0.001861
10.700000 24.000000 6370.000000 0.019719
10.700000 24.000000 6380.000000 0.036182
10.700000 24.000000 6390.000000 0.028239
10.700000 24.000000 6400.000000 0.038168
10.700000 24.000000 6410.000000 0.044858
10.700000 24.000000 6420.000000 0.038776
10.700000 24.000000 6430.000000 0.033645
10.700000 24.000000 6440.000000 0.027658
10.700000 24.000000 6450.000000 0.019865
10.700000 24.000000 6460.000000 0.033265
10.700000 24.000000 6470.000000 0.036018
10.700000 24.000000 6480.000000 0.029097
10.700000 24.000000 6490.000000 0.035131
10.700000 24.000000 6500.000000 0.032749
10.700000 24.000000 6510.000000 0.039261
10.700000 24.000000 6520.000000 0.040433
10.700000 24.000000 6530.000000 0.052194
10.700000 24.000000 6540.000000 0.046985
10.700000 24.000000 6550.000000 0.073395
10.700000 24.000000 6560.000000 0.050598
10.700000 24.000000 6570.000000 0.042367
10.700000 24.000000 6580.000000 0.065715
10.700000 24.000000 6590.000000 0.035495
10.700000 24.000000 6600.000000 0.045144
10.700000 24.000000 6610.000000 0.024327
10.700000 24.000000 6620.000000 0.026895
10.700000 24.000000 6630.000000 0.018427
10.700000 24.000000 6640.000000 0.006367
10.700000 24.000000 6650.000000 0.013680
10.700000 24.000000 6660.000000 0.003787
10.700000 24.000000 6670.000000 0.021128
10.700000 24.000000 6680.000000 0.019711
10.700000 24.000000 6690.000000 0.023875
10.700000 24.000000 6700.000000 0.036460
10.700000 24.000000 6710.000000 0.054767
10.700000 24.000000 6720.000000 0.073728
10.700000 24.000000 6730.000000 0.089568
10.700000 24.000000 6740.000000 0.052504
10.700000 24.000000 6750.000000 0.047514
10.700000 24.000000 6760.000000 0.031901
10.700000 24.000000 6770.000000 0.062404
10.700000 24.000000 6780.000000 0.057682
10.700000 24.000000 6790.000000 0.055434
10.700000 24.000000 6800.000000 0.053168
10.700000 24.000000 6810.000000 0.066806
10.700000 24.000000 6820.000000 0.053371
10.700000 24.000000 6830.000000 0.043668
10.700000 24.000000 6840.000000 0.034871
10.700000 24.000000 6850.000000 0.034320
10.700000 24.000000 6860.000000 0.040411
10.700000 24.000000 6870.000000 0.052426
10.700000 24.000000 6880.000000 0.050437
10.700000 24.000000 6890.000000 0.047032
10.700000 24.000000 6900.000000 0.063633
10.700000 24.000000 6910.000000 0.055541
10.700000 24.000000 6920.000000 0.067516
10.700000 24.000000 6930.000000 0.054488
10.700000 24.000000 6940.000000 0.060072
10.700000 24.000000 6950.000000 0.062605
10.700000 24.000000 6960.000000 0.050653
10.700000 24.000000 6970.000000 0.044719
10.700000 24.000000 6980.000000 0.026552
10.700000 24.000000 6990.000000 0.028605
10.700000 24.000000 7000.000000 0.022721
10.700000 24.000000 7010.000000 0.000266
10.700000 24.000000 7020.000000 -0.005198
10.700000 24.000000 7030.000000 0.011687
10.700000 24.000000 7040.000000 0.013417
10.700000 24.000000 7050.000000 0.007692
10.700000 24.000000 7060.000000 -0.006542
10.700000 24.000000 7070.000000 0.005539
10.700000 24.000000 7080.000000 -0.002545
10.700000 24.000000 7090.000000 -0.007839
10.700000 24.000000 7100.000000 -0.000707
10.700000 24.000000 7110.000000 0.003449
10.700000 24.000000 7120.000000 0.007499
10.700000 24.000000 7130.000000 -0.002556
10.700000 24.000000 7140.000000 0.049662
10.700000 24.000000 7150.000000 0.083461
10.700000 24.000000 7160.000000 0.055945
10.700000 24.000000 7170.000000 0.041362
10.700000 24.000000 7180.000000 0.060436
10.700000 24.000000 7190.000000 0.073071
10.700000 24.000000 7200.000000 0.043191
10.700000 24.000000 7210.000000 0.027802
10.700000 24.000000 7220.000000 0.041392
10.700000 24.000000 7230.000000 0.015369
10.700000 24.000000 7240.000000 0.001370
10.700000 24.000000 7250.000000 0.001008
10.700000 24.000000 7260.000000 0.009640
10.700000 24.000000 7270.000000 0.019101
10.700000 24.000000 7280.000000 0.009085
10.700000 24.000000 7290.000000 -0.005945
10.700000 24.000000 7300.000000 0.009138
10.700000 24.000000 7310.000000 -0.008845
10.700000 24.000000 7320.000000 -0.006535
10.700000 24.000000 7330.000000 -0.001131
10.700000 24.000000 7340.000000 0.019564
10.700000 24.000000 7350.000000 0.013862
10.700000 24.000000 7360.000000 0.007710
10.700000 24.000000 7370.000000 0.022278
10.700000 24.000000 7380.000000 0.016354
10.700000 24.000000 7390.000000 -0.006236
10.700000 24.000000 7400.000000 0.001359
10.700000 24.000000 7410.000000 -0.029291
10.700000 24.000000 7420.000000 -0.071957
10.700000 24.000000 7430.000000 -0.052446
10.700000 24.000000 7440.000000 -0.063029
10.700000 24.000000 7450.000000 -0.123024
10.700000 24.000000 7460.000000 -0.107402
10.700000 24.000000 7470.000000 0.001262
10.700000 24.000000 7480.000000 0.025078
10.700000 24.000000 7490.000000 -0.009291
10.700000 24.000000 7500.000000 0.006111
10.700000 24.000000 7510.000000 0.034373
10.700000 24.000000 7520.000000 0.015746
10.700000 24.000000 7530.000000 0.039775
10.700000 24.000000 7540.000000 0.052073
10.700000 24.000000 7550.000000 0.065700
10.700000 24.000000 7560.000000 0.074055
10.700000 24.000000 7570.000000 0.116976
10.700000 24.000000 7580.000000 0.092191
10.700000 24.000000 7590.000000 0.119870
10.700000 24.000000 7600.000000 0.082960
10.700000 24.000000 7610.000000 0.102652
10.700000 24.000000 7620.000000 0.091070
10.700000 24.000000 7630.000000 0.091622
10.700000 24.000000 7640.000000 0.088301
10.700000 24.000000 7650.000000 0.064166
10.700000 24.000000 7660.000000 0.104287
10.700000 24.000000 7670.000000 0.099609
10.700000 24.000000 7680.000000 0.080318
10.700000 24.000000 7690.000000 0.071184
10.700000 24.000000 7700.000000 0.074307
10.700000 24.000000 7710.000000 0.050901
10.700000 24.000000 7720.000000 0.025712
10.700000 24.000000 7730.000000 0.048550
10.700000 24.000000 7740.000000 0.062042
10.700000 24.000000 7750.000000 0.010701
10.700000 24.000000 7760.000000 -0.001173
10.700000 24.000000 7770.000000 0.016351
10.700000 24.000000 7780.000000 -0.038449
10.700000 24.000000 7790.000000 -0.001586
10.700000 24.000000 7800.000000 -0.013590
10.700000 24.000000 7810.000000 -0.016303
10.700000 24.000000 7820.000000 -0.053811
10.700000 24.000000 7830.000000 -0.065112
10.700000 24.000000 7840.000000 -0.075750
10.700000 24.000000 7850.000000 -0.068324
10.700000 24.000000 7860.000000 -0.065623
10.700000 24.000000 7870.000000 -0.074317
10.700000 24.000000 7880.000000 -0.083319
10.700000 24.000000 7890.000000 -0.108406
10.700000 24.000000 7900.000000 -0.099409
10.700000 24.000000 7910.000000 -0.102059
10.700000 24.000000 7920.000000 -0.109548
10.700000 24.000000 7930.000000 -0.098701
10.700000 24.000000 7940.000000 -0.121406
10.700000 24.000000 7950.000000 -0.124506
10.700000 24.000000 7960.000000 -0.094544
10.700000 24.000000 7970.000000 -0.107519
10.700000 24.000000 7980.000000 -0.095274
10.700000 24.000000 7990.000000 -0.106326
10.700000 24.000000 8000.000000 -0.071535
10.700000 24.000000 8010.000000 -0.064785
10.700000 24.000000 8020.000000 -0.073383
10.700000 24.000000 8030.000000 -0.054902
10.700000 24.000000 8040.000000 -0.038050
10.700000 24.000000 8050.000000 -0.025025
10.700000 24.000000 8060.000000 -0.025982
10.700000 24.000000 8070.000000 0.053827
10.700000 24.000000 8080.000000 0.059964
10.700000 24.000000 8090.000000 0.032684
10.700000 24.000000 8100.000000 0.063773
10.700000 24.000000 8110.000000 0.035771
10.700000 24.000000 8120.000000 0.028091
10.700000 24.000000 8130.000000 0.083254
10.700000 24.000000 8140.000000 0.045283
10.700000 24.000000 8150.000000 -0.039411
10.700000 24.000000 8160.000000 -0.045005
10.700000 24.000000 8170.000000 -0.166841
10.700000 24.000000 8180.000000 -0.127102
10.700000 24.000000 8190.000000 -0.275406
10.700000 24.000000 8200.000000 -0.294406
10.700000 24.000000 8210.000000 -0.333569
10.700000 24.000000 8220.000000 -0.345237
10.700000 24.000000 8230.000000 -0.347595
10.700000 24.000000 8240.000000 -0.364197
10.700000 24.000000 8250.000000 -0.337115
10.700000 24.000000 8260.000000 -0.349906
10.700000 24.000000 8270.000000 -0.305439
10.700000 24.000000 8280.000000 -0.225587
10.700000 24.000000 8290.000000 -0.294894
10.700000 24.000000 8300.000000 -0.278760
10.700000 24.000000 8310.000000 -0.351551
10.700000 24.000000 8320.000000 -0.296214
10.700000 24.000000 8330.000000 -0.359007
10.700000 24.000000 8340.000000 -0.294726
10.700000 24.000000 8350.000000 -0.327466
10.700000 24.000000 8360.000000 -0.355877
10.700000 24.000000 8370.000000 -0.333636
10.700000 24.000000 8380.000000 -0.327794
10.700000 24.000000 8390.000000 -0.323911
10.700000 24.000000 8400.000000 -0.304053
10.700000 24.000000 8410.000000 -0.283392
10.700000 24.000000 8420.000000 -0.276114
10.700000 24.000000 8430.000000 -0.221413
10.700000 24.000000 8440.000000 -0.225833
10.700000 24.000000 8450.000000 -0.159413
10.700000 24.000000 8460.000000 -0.134573
10.700000 24.000000 8470.000000 -0.105182
10.700000 24.000000 8480.000000 -0.086761
10.700000 24.000000 8490.000000 -0.056557
10.700000 24.000000 8500.000000 -0.058091
10.700000 24.000000 8510.000000 -0.060261
10.700000 24.000000 8520.000000 -0.049845
10.700000 24.000000 8530.000000 -0.040588
10.700000 24.000000 8540.000000 -0.042615
10.700000 24.000000 8550.000000 -0.083104
10.700000 24.000000 8560.000000 -0.110467
10.700000 24.000000 8570.000000 -0.092161
10.700000 24.000000 8580.000000 -0.096642
10.700000 24.000000 8590.000000 -0.124041
10.700000 24.000000 8600.000000 -0.120650
10.700000 24.000000 8610.000000 -0.114857
10.700000 24.000000 8620.000000 -0.109679
10.700000 24.000000 8630.000000 -0.121068
10.700000 24.000000 8640.000000 -0.118482
10.700000 24.000000 8650.000000 -0.105020
10.700000 24.000000 8660.000000 -0.107772
10.700000 24.000000 8670.000000 -0.120211
10.700000 24.000000 8680.000000 -0.142421
10.700000 24.000000 8690.000000 -0.114660
10.700000 24.000000 8700.000000 -0.152125
10.700000 24.000000 8710.000000 -0.163232
10.700000 24.000000 8720.000000 -0.138815
10.700000 24.000000 8730.000000 -0.132762
10.700000 24.000000 8740.000000 -0.168464
10.700000 24.000000 8750.000000 -0.150897
10.700000 24.000000 8760.000000 -0.158813
10.700000 24.000000 8770.000000 -0.170925
10.700000 24.000000 8780.000000 -0.154887
10.700000 24.000000 8790.000000 -0.152993
10.700000 24.000000 8800.000000 -0.156986
10.700000 24.000000 8810.000000 -0.176324
10.700000 24.000000 8820.000000 -0.190258
10.700000 24.000000 8830.000000 -0.162630
10.700000 24.000000 8840.000000 -0.191469
10.700000 24.000000 8850.000000 -0.174779
10.700000 24.000000 8860.000000 -0.188154
10.700000 24.000000 8870.000000 -0.200578
10.700000 24.000000 8880.000000 -0.223207
10.700000 24.000000 8890.000000 -0.211011
10.700000 24.000000 8900.000000 -0.222483
10.700000 24.000000 8910.000000 -0.218907
10.700000 24.000000 8920.000000 -0.210688
10.700000 24.000000 8930.000000 -0.209118
10.700000 24.000000 8940.000000 -0.238861
10.700000 24.000000 8950.000000 -0.235284
10.700000 24.000000 8960.000000 -0.240219
10.700000 24.000000 8970.000000 -0.228545
10.700000 24.000000 8980.000000 -0.220040
10.700000 24.000000 8990.000000 -0.243362
10.700000 24.000000 9000.000000 -0.207194
10.700000 25.000000 3500.000000 0.365296
10.700000 25.000000 3510.000000 0.189363
10.700000 25.000000 3520.000000 0.250738
10.700000 25.000000 3530.000000 0.419878
10.700000 25.000000 3540.000000 0.414473
10.700000 25.000000 3550.000000 0.327891
10.700000 25.000000 3560.000000 0.200674
10.700000 25.000000 3570.000000 0.369031
10.700000 25.000000 3580.000000 0.319755
10.700000 25.000000 3590.000000 0.312115
10.700000 25.000000 3600.000000 0.229630
10.700000 25.000000 3610.000000 0.287268
10.700000 25.000000 3620.000000 0.325130
10.700000 25.000000 3630.000000 0.254477
10.700000 25.000000 3640.000000 0.303733
10.700000 25.000000 3650.000000 0.409456
10.700000 25.000000 3660.000000 0.442490
10.700000 25.000000 3670.000000 0.436095
10.700000 25.000000 3680.000000 0.509202
10.700000 25.000000 3690.000000 0.573639
10.700000 25.000000 3700.000000 0.577109
10.700000 25.000000 3710.000000 0.486435
10.700000 25.000000 3720.000000 0.499124
10.700000 25.000000 3730.000000 0.773978
10.700000 25.000000 3740.000000 0.659200
10.700000 25.000000 3750.000000 0.637414
10.700000 25.000000 3760.000000 0.671162
10.700000 25.000000 3770.000000 0.621305
10.700000 25.000000 3780.000000 0.480305
10.700000 25.000000 3790.000000 0.448948
10.700000 25.000000 3800.000000 0.408387
10.700000 25.000000 3810.000000 0.464214
10.700000 25.000000 3820.000000 0.350841
10.700000 25.000000 3830.000000 0.273103
10.700000 25.000000 3840.000000 0.277457
10.700000 25.000000 3850.000000 0.257948
10.700000 25.000000 3860.000000 0.242806
10.700000 25.000000 3870.000000 0.297247
10.700000 25.000000 3880.000000 0.192972
10.700000 25.000000 3890.000000 0.201512
10.700000 25.000000 3900.000000 0.206355
10.700000 25.000000 3910.000000 0.192662
10.700000 25.000000 3920.000000 0.198907
10.700000 25.000000 3930.000000 0.150430
10.700000 25.000000 3940.000000 0.212686
10.700000 25.000000 3950.000000 0.212851
10.700000 25.000000 3960.000000 0.219017
10.700000 25.000000 3970.000000 0.144826
10.700000 25.000000 3980.000000 0.189730
10.700000 25.000000 3990.000000 0.176449
10.700000 25.000000 4000.000000 0.214284
10.700000 25.000000 4010.000000 0.201218
10.700000 25.000000 4020.000000 0.187958
10.700000 25.000000 4030.000000 0.189549
10.700000 25.000000 4040.000000 0.217133
10.700000 25.000000 4050.000000 0.195665
10.700000 25.000000 4060.000000 0.194984
10.700000 25.000000 4070.000000 0.181392
10.700000 25.000000 4080.000000 0.196529
10.700000 25.000000 4090.000000 0.204951
10.700000 25.000000 4100.000000 0.141608
10.700000 25.000000 4110.000000 0.154209
10.700000 25.000000 4120.000000 0.182425
10.700000 25.000000 4130.000000 0.197334
10.700000 25.000000 4140.000000 0.197853
10.700000 25.000000 4150.000000 0.168126
10.700000 25.000000 4160.000000 0.206335
10.700000 25.000000 4170.000000 0.174879
10.700000 25.000000 4180.000000 0.192188
10.700000 25.000000 4190.000000 0.199204
10.700000 25.000000 4200.000000 0.156746
10.700000 25.000000 4210.000000 0.201702
10.700000 25.000000 4220.000000 0.173706
10.700000 25.000000 4230.000000 0.186551
10.700000 25.000000 4240.000000 0.189411
10.700000 25.000000 4250.000000 0.167086
10.700000 25.000000 4260.000000 0.130112
10.700000 25.000000 4270.000000 0.172879
10.700000 25.000000 4280.000000 0.174365
10.700000 25.000000 4290.000000 0.195192
10.700000 25.000000 4300.000000 0.182495
10.700000 25.000000 4310.000000 0.120075
10.700000 25.000000 4320.000000 0.184469
10.700000 25.000000 4330.000000 0.141941
10.700000 25.000000 4340.000000 0.134010
10.700000 25.000000 4350.000000 0.136253
10.700000 25.000000 4360.000000 0.168215
10.700000 25.000000 4370.000000 0.150207
10.700000 25.000000 4380.000000 0.131541
10.700000 25.000000 4390.000000 0.155798
10.700000 25.000000 4400.000000 0.234885
10.700000 25.000000 4410.000000 0.194179
10.700000 25.000000 4420.000000 0.251012
10.700000 25.000000 4430.000000 0.261523
10.700000 25.000000 4440.000000 0.253669
10.700000 25.000000 4450.000000 0.287783
10.700000 25.000000 4460.000000 0.199301
10.700000 25.000000 4470.000000 0.250492
10.700000 25.000000 4480.000000 0.218817
10.700000 25.000000 4490.000000 0.207697
10.700000 25.000000 4500.000000 0.155474
10.700000 25.000000 4510.000000 0.194689
10.700000 25.000000 4520.000000 0.150326
10.700000 25.000000 4530.000000 0.121515
10.700000 25.000000 4540.000000 0.140016
10.700000 25.000000 4550.000000 0.128172
10.700000 25.000000 4560.000000 0.149581
10.700000 25.000000 4570.000000 0.123076
10.700000 25.000000 4580.000000 0.123085
10.700000 25.000000 4590.000000 0.098553
10.700000 25.000000 4600.000000 0.090359
10.700000 25.000000 4610.000000 0.085035
10.700000 25.000000 4620.000000 0.102277
10.700000 25.000000 4630.000000 0.075913
10.700000 25.000000 4640.000000 0.073454
10.700000 25.000000 4650.000000 0.052730
10.700000 25.000000 4660.000000 0.029377
10.700000 25.000000 4670.000000 0.028106
10.700000 25.000000 4680.000000 0.042964
10.700000 25.000000 4690.000000 0.052532
10.700000 25.000000 4700.000000 0.077395
10.700000 25.000000 4710.000000 0.077861
10.700000 25.000000 4720.000000 0.157264
10.700000 25.000000 4730.000000 0.129357
10.700000 25.000000 4740.000000 0.165346
10.700000 25.000000 4750.000000 0.172017
10.700000 25.000000 4760.000000 0.201642
10.700000 25.000000 4770.000000 0.176209
10.700000 25.000000 4780.000000 0.196548
10.700000 25.000000 4790.000000 0.179407
10.700000 25.000000 4800.000000 0.169822
10.700000 25.000000 4810.000000 0.136114
10.700000 25.000000 4820.000000 0.139278
10.700000 25.000000 4830.000000 0.102500
10.700000 25.000000 4840.000000 0.070811
10.700000 25.000000 4850.000000 0.058776
10.700000 25.000000 4860.000000 0.100195
10.700000 25.000000 4870.000000 0.043250
10.700000 25.000000 4880.000000 0.080319
10.700000 25.000000 4890.000000 0.081195
10.700000 25.000000 4900.000000 0.130516
10.700000 25.000000 4910.000000 0.141367
10.700000 25.000000 4920.000000 0.111913
10.700000 25.000000 4930.000000 0.128654
10.700000 25.000000 4940.000000 0.105104
10.700000 25.000000 4950.000000 0.087182
10.700000 25.000000 4960.000000 0.072484
10.700000 25.000000 4970.000000 0.053160
10.700000 25.000000 4980.000000 0.018352
10.700000 25.000000 4990.000000 0.038132
10.700000 25.000000 5000.000000 0.040800
10.700000 25.000000 5010.000000 0.059484
10.700000 25.000000 5020.000000 0.059625
10.700000 25.000000 5030.000000 0.091844
10.700000 25.000000 5040.000000 0.089523
10.700000 25.000000 5050.000000 0.088092
10.700000 25.000000 5060.000000 0.098414
10.700000 25.000000 5070.000000 0.105912
10.700000 25.000000 5080.000000 0.058787
10.700000 25.000000 5090.000000 0.098096
10.700000 25.000000 5100.000000 0.089554
10.700000 25.000000 5110.000000 0.070335
10.700000 25.000000 5120.000000 0.088630
10.700000 25.000000 5130.000000 0.071435
10.700000 25.000000 5140.000000 0.046305
10.700000 25.000000 5150.000000 0.028462
10.700000 25.000000 5160.000000 0.043064
10.700000 25.000000 5170.000000 -0.010378
10.700000 25.000000 5180.000000 0.000269
10.700000 25.000000 5190.000000 0.000493
10.700000 25.000000 5200.000000 0.011622
10.700000 25.000000 5210.000000 0.009701
10.700000 25.000000 5220.000000 0.008315
10.700000 25.000000 5230.000000 -0.012390
10.700000 25.000000 5240.000000 -0.009969
10.700000 25.000000 5250.000000 -0.024675
10.700000 25.000000 5260.000000 -0.023018
10.700000 25.000000 5270.000000 -0.034406
10.700000 25.000000 5280.000000 -0.012395
10.700000 25.000000 5290.000000 0.015907
10.700000 25.000000 5300.000000 -0.012433
10.700000 25.000000 5310.000000 -0.003333
10.700000 25.000000 5320.000000 -0.034807
10.700000 25.000000 5330.000000 -0.036938
10.700000 25.000000 5340.000000 -0.035335
10.700000 25.000000 5350.000000 -0.046317
10.700000 25.000000 5360.000000 -0.045484
10.700000 25.000000 5370.000000 -0.063674
10.700000 25.000000 5380.000000 -0.043272
10.700000 25.000000 5390.000000 -0.036160
10.700000 25.000000 5400.000000 0.000949
10.700000 25.000000 5410.000000 -0.006299
10.700000 25.000000 5420.000000 0.018152
10.700000 25.000000 5430.000000 0.036424
10.700000 25.000000 5440.000000 0.049764
10.700000 25.000000 5450.000000 0.046574
10.700000 25.000000 5460.000000 0.049617
10.700000 25.000000 5470.000000 0.046369
10.700000 25.000000 5480.000000 0.044683
10.700000 25.000000 5490.000000 0.043543
10.700000 25.000000 5500.000000 0.039330
10.700000 25.000000 5510.000000 0.041736
10.700000 25.000000 5520.000000 0.031297
